Production,Usage,Plugload
211,264.23,112.74
211,237.94,98.8
185,259.89,105.99
143,256.67,105.99
94,255.11,101.49
0,250.25,92.5
0,176.31,63.69
0,114.31,42.1
0,104.52,42.1
0,84.04,34.76
0,78.77,32.06
0,34.56,12.78
0,21.9,8.92
1442,3261.8,1294.69
0,21.22,8.84
0,21.16,8.84
0,21.21,8.84
0,21.06,8.84
0,27.96,8.84
0,38.55,12.46
10,45.83,12.85
68,110.28,38.73
130,252.62,107.18
176,263.37,112.58
195,263.29,112.74
198,266.63,112.74
111,240.5,98.8
98,258.47,105.99
55,258.17,105.99
91,253.59,101.49
0,244.22,92.5
0,176.24,63.69
0,114.51,42.1
0,104.46,42.1
0,84.38,34.76
0,78.77,32.06
0,35.16,12.78
0,21.95,8.92
1132,3223.59,1294.69
0,21.22,8.84
0,21.27,8.84
0,21.58,8.84
0,21.21,8.84
0,27.55,8.84
0,37.27,12.46
3,45.76,12.85
13,113.05,38.73
46,273.71,107.18
55,276.17,112.58
68,264.59,112.74
75,265.41,112.74
88,242.74,98.8
78,262.85,105.99
33,254.59,105.99
65,248.1,101.49
0,240.78,92.5
0,174.12,63.69
0,114.56,42.1
0,104.33,42.1
0,84.18,34.76
0,78.1,32.06
0,34.93,12.78
0,21.79,8.92
524,3249.85,1294.69
0,21.64,8.84
0,21.26,8.84
0,21.12,8.84
0,21.3,8.84
0,26.95,8.84
0,38.12,12.46
7,46.27,12.85
55,112.17,38.73
36,270.94,107.18
46,273.39,112.58
65,265.57,112.74
49,262.99,112.74
94,238.3,98.8
81,265.64,105.99
65,273.39,105.99
20,269.86,101.49
0,259.71,92.5
0,177.47,63.69
0,114.64,42.1
0,104.72,42.1
0,83.93,34.76
0,78.54,32.06
0,34.43,12.78
0,21.85,8.92
518,3304.19,1294.69
0,21.73,8.87
0,21.23,8.84
0,21.27,8.84
0,21.1,8.84
0,21.15,8.84
0,30.4,8.84
3,40.74,12.52
42,45.66,12.79
55,93.33,32.13
156,98.36,32.75
176,96.23,33.31
189,96.04,33.31
198,66.33,22.51
176,52.87,18.01
133,47.67,18.01
91,46.48,18.01
0,46.96,18.01
0,29.43,10.88
0,27.66,10.28
0,26.6,9.98
0,26.73,9.98
0,26.47,9.68
0,26.06,9.39
0,22.62,8.92
1219,1053.12,373.57
0,22.33,8.87
0,22.67,8.84
0,23.71,8.84
0,23.52,8.84
0,24.49,8.84
0,25.44,8.84
7,24.57,8.92
39,25.05,9.12
49,21.8,9.31
23,19.92,9.31
29,19.48,9.86
33,19.56,9.86
29,23.26,10.44
23,23.95,10.44
20,23.35,10.44
55,25.16,10.44
0,25.82,10.39
0,24.97,10.09
0,26.88,9.79
0,26.33,9.57
0,26.46,9.57
0,26.91,9.57
0,21.42,9.03
0,22.01,8.92
307,569.08,228.16
0,22.2,8.87
0,21.66,8.84
0,23.04,8.84
0,23.1,8.84
0,24.22,8.84
0,24.15,8.84
0,24.65,8.92
13,25.11,9.12
120,21.08,9.31
156,19.6,9.31
189,19.62,9.86
153,19.73,9.86
185,23.4,10.44
159,24.08,10.44
16,29.59,10.44
46,29.37,10.44
0,28.69,10.39
0,27.42,10.09
0,27.07,9.79
0,26.42,9.57
0,26.41,9.57
0,26.98,9.57
0,21.44,9.03
0,21.29,8.92
1037,580.33,228.16
0,21.19,8.84
0,21.6,8.84
0,21.21,8.84
0,22.01,8.84
0,38.12,8.84
0,43.94,12.46
3,49.79,12.85
10,114.68,38.73
59,243.06,107.18
26,260.54,112.58
49,261.18,112.74
52,260.63,112.74
29,239.72,98.8
26,264.22,105.99
75,263.63,105.99
23,258.8,101.49
0,254.61,92.5
0,179.37,63.69
0,113.86,42.1
0,104.53,42.1
0,83.97,34.76
0,78.3,32.06
0,34.84,12.78
0,21.31,8.92
352,3255.1,1294.69
0,21.13,8.84
0,21.22,8.84
0,21.16,8.84
0,21.15,8.84
0,28.76,8.84
0,39.43,12.46
7,43.1,12.85
55,109.28,38.73
120,266.96,107.18
156,267.76,112.58
192,263.13,112.74
88,266.11,112.74
29,245.87,98.8
23,264.45,105.99
20,263.26,105.99
39,259.17,101.49
0,253.59,92.5
0,180.58,63.69
0,114.36,42.1
0,104.28,42.1
0,84.19,34.76
0,78.49,32.06
0,34.6,12.78
0,21.8,8.92
729,3273.82,1294.69
0,21.15,8.84
0,21.61,8.84
0,21.17,8.84
0,21.09,8.84
0,27.88,8.84
0,40.57,12.46
0,44.62,12.85
7,107.97,38.73
98,261.61,107.18
159,267.44,112.58
185,265.66,112.74
202,267.47,112.74
169,243.36,98.8
179,264.97,105.99
137,262.74,105.99
78,256.3,101.49
0,246.28,92.5
0,179.01,63.69
0,114.8,42.1
0,104.47,42.1
0,84.41,34.76
0,78.67,32.06
0,34.73,12.78
0,21.52,8.92
1214,3259.51,1294.69
0,21.6,8.84
0,21.27,8.84
0,21.15,8.84
0,21.17,8.84
0,27.03,8.84
0,38.28,12.46
7,44.35,12.85
49,112,38.73
91,256.61,107.18
124,264.99,112.58
159,265.08,112.74
182,267.3,112.74
153,248.5,98.8
137,272.36,105.99
104,266.34,105.99
78,259.98,101.49
13,253.61,92.5
0,181.77,63.69
0,115.15,42.1
0,104.56,42.1
0,84.81,34.76
0,78.32,32.06
0,35.18,12.78
0,21.7,8.92
1097,3283.09,1294.69
0,21.6,8.87
0,21.22,8.84
0,21.17,8.84
0,21.55,8.84
0,21.2,8.84
0,28,8.84
3,37.81,12.52
23,45.95,12.79
104,91.8,32.13
153,94.47,32.75
179,95.55,33.31
192,98.9,33.31
114,73.34,22.51
94,58.24,18.01
98,52.77,18.01
68,53.32,18.01
10,52.78,18.01
0,34.51,10.88
0,29.2,10.28
0,26.91,9.98
0,26.73,9.98
0,26.6,9.68
0,25.41,9.39
0,21.56,8.92
1038,1080.57,373.57
0,21.2,8.87
0,21.18,8.84
0,21.01,8.84
0,21.05,8.84
0,21.05,8.84
0,21.43,8.84
3,21.15,8.92
55,22.55,9.12
114,19.35,9.31
156,19.27,9.31
182,22.24,9.86
179,25.11,9.86
127,30.64,10.44
146,32.65,10.44
16,32.43,10.44
68,31.84,10.44
10,29.78,10.39
0,29.45,10.09
0,27.22,9.79
0,26.46,9.57
0,26.49,9.57
0,26.81,9.57
0,21.45,9.03
0,21.19,8.92
1056,592.99,228.16
0,21,8.84
0,21.14,8.84
0,21.14,8.84
0,21.14,8.84
0,29.85,8.84
0,39.65,12.46
3,48.42,12.85
23,110.92,38.73
29,258.47,107.18
49,264.48,112.58
29,264.87,112.74
68,268.42,112.74
36,248.43,98.8
26,272.89,105.99
52,269.94,105.99
42,263.12,101.49
3,253.01,92.5
0,181.86,63.69
0,114.91,42.1
0,104.6,42.1
0,84.64,34.76
0,78.63,32.06
0,35.15,12.78
0,21.92,8.92
360,3298.61,1294.69
0,21.26,8.84
0,21.22,8.84
0,21.23,8.84
0,21.25,8.84
0,28.65,8.84
0,39.3,12.46
0,46.31,12.85
7,113.16,38.73
13,271.97,107.18
20,274.29,112.58
120,270.62,112.74
127,268.55,112.74
166,243.66,98.8
153,266.9,105.99
91,264.27,105.99
72,259.25,101.49
7,252.9,92.5
0,180.12,63.69
0,114.87,42.1
0,104.96,42.1
0,84.08,34.76
0,77.94,32.06
0,34.79,12.78
0,21.95,8.92
776,3303.52,1294.69
0,21.28,8.84
0,21.61,8.84
0,21.24,8.84
0,21.08,8.84
0,28.09,8.84
0,38.12,12.46
0,46.55,12.85
16,112.84,38.73
33,266,107.18
42,267.04,112.58
59,265.55,112.74
98,267.11,112.74
150,245.47,98.8
156,265.75,105.99
55,262.18,105.99
29,257.41,101.49
3,248.97,92.5
0,179.7,63.69
0,115.09,42.1
0,104.37,42.1
0,84.87,34.76
0,78.33,32.06
0,34.63,12.78
0,21.97,8.92
641,3275.24,1294.69
0,21.17,8.84
0,21.11,8.84
0,21.19,8.84
0,21.51,8.84
0,27.88,8.84
0,38.89,12.46
0,47.21,12.85
7,113.47,38.73
16,268.29,107.18
36,271.51,112.58
36,268.44,112.74
29,269.52,112.74
26,244.32,98.8
20,262.91,105.99
39,260.6,105.99
23,255.53,101.49
3,249.6,92.5
0,178.88,63.69
0,114.8,42.1
0,104.63,42.1
0,83.87,34.76
0,78.75,32.06
0,34.56,12.78
0,21.98,8.92
235,3280.61,1294.69
0,21.17,8.84
0,21.21,8.84
0,21.56,8.84
0,21.19,8.84
0,28.33,8.84
0,40.52,12.46
0,46.51,12.85
26,111.73,38.73
39,267.59,107.18
75,270.59,112.58
75,268.41,112.74
49,269.08,112.74
26,244.39,98.8
20,264.2,105.99
16,262.38,105.99
13,258.81,101.49
0,257.19,92.5
0,180.43,63.69
0,114.32,42.1
0,104.39,42.1
0,84.27,34.76
0,78.65,32.06
0,35.22,12.78
0,21.73,8.92
339,3293.87,1294.69
0,21.72,8.87
0,21.23,8.84
0,21.28,8.84
0,21.55,8.84
0,21.17,8.84
0,28.44,8.84
0,38.08,12.52
26,46.05,12.79
59,96.46,32.13
29,96.44,32.75
49,94.25,33.31
75,95.67,33.31
127,66.35,22.51
88,53.21,18.01
33,47.39,18.01
10,46.53,18.01
0,48.26,18.01
0,30.84,10.88
0,27.69,10.28
0,26.64,9.98
0,26.61,9.98
0,26.52,9.68
0,25.28,9.39
0,21.35,8.92
496,1048.99,373.57
0,21.13,8.87
0,21.01,8.84
0,21.05,8.84
0,21.05,8.84
0,21.48,8.84
0,21.39,8.84
0,21.11,8.92
20,23.89,9.12
39,20.21,9.31
81,19.69,9.31
78,20.91,9.86
150,20.97,9.86
104,23.03,10.44
52,24.39,10.44
20,24.78,10.44
62,25.3,10.44
3,27.19,10.39
0,28.18,10.09
0,26.79,9.79
0,26.46,9.57
0,26.46,9.57
0,26.91,9.57
0,21.46,9.03
0,21.23,8.92
609,556.06,228.16
0,21.22,8.84
0,21.22,8.84
0,21.21,8.84
0,21.12,8.84
0,26.04,8.84
0,35.15,12.46
0,44.27,12.85
16,108.89,38.73
36,274.93,107.18
59,275.84,112.58
75,265.42,112.74
75,264.37,112.74
68,247.84,98.8
59,274.54,105.99
42,273.23,105.99
33,260.23,101.49
0,257.47,92.5
0,177.84,63.69
0,113.74,42.1
0,104.35,42.1
0,83.47,34.76
0,77.8,32.06
0,34.66,12.78
0,22.04,8.92
463,3306.88,1294.69
0,21.31,8.84
0,21.16,8.84
0,21.4,8.84
0,20.93,8.84
0,34.39,8.84
0,40.71,12.46
0,47.42,12.85
33,109.88,38.73
81,262.67,107.18
81,270.37,112.58
111,264.68,112.74
124,267.1,112.74
124,245.99,98.8
150,263.57,105.99
98,261.11,105.99
59,255.24,101.49
3,248.67,92.5
0,179.58,63.69
0,114.4,42.1
0,104.33,42.1
0,84.01,34.76
0,77.84,32.06
0,34.35,12.78
0,21.79,8.92
864,3272.91,1294.69
0,21.74,8.84
0,21.92,8.84
0,22.14,8.84
0,22.1,8.84
0,33.99,8.84
0,47.07,12.46
0,50.45,12.85
7,114.58,38.73
10,249.68,107.18
20,254.46,112.58
23,264.31,112.74
23,257.84,112.74
23,229.71,98.8
16,253.97,105.99
13,266.96,105.99
13,258.34,101.49
0,259.01,92.5
0,178.25,63.69
0,113.85,42.1
0,104.26,42.1
0,83.85,34.76
0,77.76,32.06
0,35.19,12.78
0,21.81,8.92
148,3243.25,1294.69
0,21.14,8.84
0,21.61,8.84
0,21.58,8.84
0,21.62,8.84
0,30.75,8.84
0,40.91,12.46
0,50.56,12.85
39,114.54,38.73
94,261.79,107.18
133,284.34,112.58
146,284.44,112.74
163,287.51,112.74
156,256.37,98.8
130,279.31,105.99
75,276.2,105.99
49,269.92,101.49
0,263.51,92.5
0,178.52,63.69
0,113.49,42.1
0,104.38,42.1
0,83.04,34.76
0,78.19,32.06
0,34.28,12.78
0,21.72,8.92
985,3399.72,1294.69
0,21.11,8.84
0,21.06,8.84
0,21.42,8.84
0,21.16,8.84
0,28.52,8.84
0,36.71,12.46
0,47.62,12.85
3,109.76,38.73
33,271.36,107.18
81,274.42,112.58
98,266.74,112.74
78,263.38,112.74
33,241.33,98.8
26,259.43,105.99
20,259.13,105.99
13,255.41,101.49
0,253.62,92.5
0,178.53,63.69
0,114.01,42.1
0,104.64,42.1
0,84.09,34.76
0,77.59,32.06
0,34.36,12.78
0,21.67,8.92
385,3267.06,1294.69
0,21.74,8.87
0,21.27,8.84
0,21.21,8.84
0,21.34,8.84
0,21.17,8.84
0,33.6,8.84
0,39.96,12.52
16,46.46,12.79
10,93.74,32.13
20,97.12,32.75
23,96.52,33.31
23,96.94,33.31
39,68.35,22.51
33,53.8,18.01
23,48.23,18.01
16,47.07,18.01
0,49.12,18.01
0,31.24,10.88
0,27.73,10.28
0,26.75,9.98
0,27.04,9.98
0,26.36,9.68
0,26.04,9.39
0,22.1,8.92
203,1064.89,373.57
0,22.5,8.87
0,23.38,8.84
0,22.85,8.84
0,24.43,8.84
0,24.23,8.84
0,25.4,8.84
0,24.73,8.92
10,27.3,9.12
88,23.75,9.31
127,20.42,9.31
163,20.36,9.86
169,19.88,9.86
62,23.31,10.44
49,23.28,10.44
26,23.03,10.44
23,22.65,10.44
0,22.96,10.39
0,26.62,10.09
0,26.28,9.79
0,26.49,9.57
0,27.79,9.57
0,27.85,9.57
0,22.52,9.03
0,22.53,8.92
717,574.53,228.16
0,23.13,8.84
0,23.66,8.84
0,23.59,8.84
0,23.88,8.84
0,40.12,8.84
0,51.23,12.46
0,61.14,12.85
23,117.57,38.73
52,259.71,107.18
55,265.89,112.58
29,273.27,112.74
36,275.57,112.74
23,234.3,98.8
26,249.22,105.99
16,254.57,105.99
23,243.68,101.49
0,258.11,92.5
0,176.75,63.69
0,112.71,42.1
0,104.36,42.1
0,83.48,34.76
0,77.23,32.06
0,34.35,12.78
0,22.47,8.92
283,3289.98,1294.69
0,23.07,8.84
0,23.8,8.84
0,24.35,8.84
0,24.7,8.84
0,38.14,8.84
0,51.6,12.46
0,59.45,12.85
3,120.12,38.73
10,232.8,107.18
16,240.93,112.58
20,255.24,112.74
20,262.43,112.74
20,237.44,98.8
20,260.31,105.99
13,258.43,105.99
7,245.66,101.49
0,259.48,92.5
0,177.59,63.69
0,112.7,42.1
0,103.97,42.1
0,83.63,34.76
0,78.05,32.06
0,33.53,12.78
0,22.4,8.92
129,3229.82,1294.69
0,22.4,8.84
0,23.88,8.84
0,24.35,8.84
0,24.08,8.84
0,36.48,8.84
0,55.93,12.46
0,58.11,12.85
29,118.39,38.73
85,260,107.18
120,263.49,112.58
156,279.32,112.74
166,282.73,112.74
159,254.64,98.8
137,277.07,105.99
94,276.54,105.99
46,272.61,101.49
0,262.95,92.5
0,178.28,63.69
0,112.87,42.1
0,103.88,42.1
0,83.65,34.76
0,77.81,32.06
0,34.1,12.78
0,22.12,8.92
992,3405.7,1294.69
0,22.08,8.84
0,22.04,8.84
0,23.29,8.84
0,23.37,8.84
0,42.52,8.84
0,46.28,12.46
0,52.09,12.85
7,117.77,38.73
23,261.5,107.18
39,273.07,112.58
55,278.41,112.74
78,278.54,112.74
78,251.2,98.8
81,275.01,105.99
78,276.64,105.99
42,273.39,101.49
0,263.69,92.5
0,191.96,63.69
0,118.79,42.1
0,105.27,42.1
0,84.35,34.76
0,78.2,32.06
0,34.95,12.78
0,21.51,8.92
481,3415.92,1294.69
0,21.33,8.84
0,21.33,8.84
0,21.51,8.84
0,21.44,8.84
0,24.89,8.84
0,35.3,12.46
0,40.07,12.85
7,106.8,38.73
36,285.68,107.18
62,299.57,112.58
68,284.96,112.74
85,287.61,112.74
88,260.28,98.8
42,279.55,105.99
20,278.63,105.99
13,273.58,101.49
0,263.15,92.5
0,177.75,63.69
0,113.14,42.1
0,104.06,42.1
0,83.83,34.76
0,77.72,32.06
0,34.18,12.78
0,21.57,8.92
421,3417.92,1294.69
0,21.41,8.87
0,21.43,8.84
0,21.42,8.84
0,21.48,8.84
0,21.57,8.84
0,25.45,8.84
0,102.76,12.52
7,61.7,12.79
55,96.15,32.13
20,90.91,32.75
33,94.25,33.31
101,96.64,33.31
29,69.38,22.51
33,53.77,18.01
20,46.32,18.01
0,44.81,18.01
0,52.66,18.01
0,31.14,10.88
0,27.54,10.28
0,27.82,9.98
0,27.45,9.98
0,26.94,9.68
0,27.4,9.39
0,22.93,8.92
298,1133.34,373.57
0,24.43,8.87
0,24.52,8.84
0,25.62,8.84
0,25.72,8.84
0,25.93,8.84
0,27.25,8.84
0,27.39,8.92
7,28.62,9.12
29,24.63,9.31
36,23.29,9.31
68,23.81,9.86
55,23.64,9.86
33,26.24,10.44
26,26.91,10.44
20,27.81,10.44
0,28.77,10.44
0,32.03,10.39
0,31.94,10.09
0,32.96,9.79
0,33.07,9.57
0,35.23,9.57
0,36.22,9.57
0,35.27,9.03
0,39.11,8.92
274,690.41,228.16
0,39.11,8.84
0,39.69,8.84
0,38.4,8.84
0,44.83,8.84
0,70.21,8.84
0,92.92,12.46
0,42.84,12.85
3,202.98,38.73
20,289.55,107.18
49,246.18,112.58
88,248.58,112.74
156,253.2,112.74
153,228.73,98.8
117,244.28,105.99
85,238.89,105.99
0,237.12,101.49
0,252.12,92.5
0,170.9,63.69
0,106.3,42.1
0,99.25,42.1
0,80.69,34.76
0,76.4,32.06
0,37.76,12.78
0,29.55,8.92
671,3410.5,1294.69
0,30.31,8.84
0,33.4,8.84
0,35.62,8.84
0,37.85,8.84
0,99.22,8.84
0,36.47,12.46
0,91.24,12.85
3,164,38.73
13,301.05,107.18
13,247.67,112.58
26,248.32,112.74
26,252.35,112.74
52,228.25,98.8
36,242.93,105.99
42,238.32,105.99
0,225.82,101.49
0,250.23,92.5
0,171.83,63.69
0,107.81,42.1
0,100.91,42.1
0,82.48,34.76
0,76.96,32.06
0,37.9,12.78
0,35.25,8.92
211,3376.19,1294.69
0,39.34,8.84
0,42.24,8.84
0,46.95,8.84
0,50.82,8.84
0,57.62,8.84
0,120.19,12.46
0,121.89,12.85
13,225.73,38.73
62,344.2,107.18
101,249.73,112.58
133,249.45,112.74
153,252.79,112.74
130,227.71,98.8
117,261.65,105.99
55,267.85,105.99
0,264.79,101.49
0,254.71,92.5
0,171.28,63.69
0,107.11,42.1
0,100.12,42.1
0,80.84,34.76
0,76.92,32.06
0,39.52,12.78
0,30.87,8.92
764,3684.31,1294.69
0,31.57,8.87
0,33.57,8.84
0,35.67,8.84
0,35.8,8.84
0,39.36,8.84
0,40.96,8.84
0,22.12,8.92
13,40.52,9.12
68,36.78,9.31
111,48.89,9.31
137,33.81,9.86
153,29.84,9.86
137,31.79,10.44
120,32.72,10.44
81,33.2,10.44
0,36.04,10.44
0,39.7,10.39
0,40.77,10.09
0,42.33,9.79
0,44.5,9.57
0,48.3,9.57
0,50.15,9.57
0,22.73,9.03
0,44.41,8.92
820,895.53,228.16
0,46.47,8.84
0,47.98,8.84
0,54.39,8.84
0,54.38,8.84
0,62.42,8.84
0,116.35,12.46
0,138.41,12.85
7,211.32,38.73
23,338.25,107.18
29,248.14,112.58
42,248.54,112.74
20,251.11,112.74
26,225.69,98.8
20,249.72,105.99
13,259.44,105.99
0,263.86,101.49
0,254.11,92.5
0,170.85,63.69
0,107.46,42.1
0,100,42.1
0,81.44,34.76
0,77.91,32.06
0,41.55,12.78
0,31.88,8.92
180,3681.67,1294.69
0,33.59,8.87
0,33.79,8.84
0,35.87,8.84
0,38.76,8.84
0,39.62,8.84
0,97.01,8.84
0,106.93,12.52
7,98.8,12.79
10,153.69,32.13
20,123.61,32.75
16,114.04,33.31
20,110.36,33.31
20,84.69,22.51
16,58.24,18.01
13,46.07,18.01
0,48.73,18.01
0,51.46,18.01
0,33.67,10.88
0,34.65,10.28
0,34.5,9.98
0,33.84,9.98
0,34.43,9.68
0,35.51,9.39
0,34.2,8.92
122,1516.06,373.57
0,35.12,8.87
0,36.48,8.84
0,36.23,8.84
0,37.28,8.84
0,39.5,8.84
0,44,8.84
0,49.7,8.92
3,48.79,9.12
10,43.65,9.31
23,33.68,9.31
29,31.78,9.86
36,30.44,9.86
29,28.88,10.44
20,26.97,10.44
49,25.84,10.44
0,25.92,10.44
0,32.92,10.39
0,36.19,10.09
0,36.66,9.79
0,38.25,9.57
0,38.6,9.57
0,41.32,9.57
0,39.22,9.03
0,41.98,8.92
199,879.39,228.16
0,47.42,8.84
0,42.02,8.84
0,44.62,8.84
0,45.25,8.84
0,69.78,8.84
0,101.8,12.46
0,133.54,12.85
3,174.83,38.73
20,272.81,107.18
23,276.79,112.58
72,275.07,112.74
29,273.01,112.74
16,248.35,98.8
20,278.25,105.99
10,278.27,105.99
0,274.99,101.49
0,263.52,92.5
0,176.96,63.69
0,111.11,42.1
0,103.6,42.1
0,83.52,34.76
0,76.49,32.06
0,34.18,12.78
0,21.84,8.92
193,3708.02,1294.69
0,21.64,8.84
0,21.78,8.84
0,21.68,8.84
0,21.82,8.84
0,84.17,8.84
0,74.71,12.46
0,95.45,12.85
0,147.2,38.73
13,272.26,107.18
13,281.69,112.58
16,279.54,112.74
20,272.97,112.74
16,239.19,98.8
13,272.63,105.99
10,276.84,105.99
0,273.39,101.49
0,261.64,92.5
0,176.16,63.69
0,111.2,42.1
0,103.15,42.1
0,83.91,34.76
0,77.4,32.06
0,34.96,12.78
0,25.33,8.92
101,3530.73,1294.69
0,25.6,8.84
0,27.19,8.84
0,28.14,8.84
0,29.35,8.84
0,39.05,8.84
0,72.44,12.46
0,94.42,12.85
13,170.9,38.73
26,262.77,107.18
33,275.1,112.58
46,262.57,112.74
88,251.39,112.74
78,235.62,98.8
104,252.46,105.99
72,251.91,105.99
0,257.59,101.49
0,262.18,92.5
0,170.26,63.69
0,106.54,42.1
0,99.73,42.1
0,80.23,34.76
0,75.22,32.06
0,35.22,12.78
0,26.93,8.92
460,3392.83,1294.69
0,27.39,8.84
0,27.92,8.84
0,21.72,8.84
0,21.64,8.84
0,25.37,8.84
0,35.58,12.46
0,39.75,12.85
7,106.75,38.73
7,284.49,107.18
39,304.44,112.58
36,306.19,112.74
16,288.56,112.74
111,261.18,98.8
16,279.64,105.99
10,277.78,105.99
0,252.2,101.49
0,260.54,92.5
0,176.67,63.69
0,111.89,42.1
0,103.65,42.1
0,83.64,34.76
0,77.38,32.06
0,34.41,12.78
0,21.42,8.92
242,3430.19,1294.69
0,21.23,8.84
0,21.33,8.84
0,21.44,8.84
0,21.45,8.84
0,25.14,8.84
0,34.83,12.46
0,39.34,12.85
7,106.31,38.73
16,277.57,107.18
23,289.66,112.58
23,282.79,112.74
78,276.55,112.74
104,251.19,98.8
114,278.8,105.99
75,278.8,105.99
0,274.71,101.49
0,262.41,92.5
0,177.04,63.69
0,112.78,42.1
0,104.01,42.1
0,83.58,34.76
0,77.71,32.06
0,34.21,12.78
0,21.68,8.92
440,3374.56,1294.69
0,21.17,8.87
0,21.11,8.84
0,21.1,8.84
0,21.1,8.84
0,21.23,8.84
0,24.14,8.84
0,35.38,12.52
10,40.89,12.79
59,90.76,32.13
101,99.03,32.75
104,100.02,33.31
133,100.18,33.31
137,69.36,22.51
107,53.6,18.01
75,50.87,18.01
0,52.78,18.01
0,53.42,18.01
0,31.05,10.88
0,27.47,10.28
0,26.53,9.98
0,26.49,9.98
0,26.47,9.68
0,25.33,9.39
0,21.59,8.92
726,1061.1,373.57
0,21.24,8.87
0,21.21,8.84
0,21.28,8.84
0,21.43,8.84
0,21.31,8.84
0,21.93,8.84
0,21.67,8.92
7,23.68,9.12
29,20.27,9.31
91,19.17,9.31
49,19.68,9.86
88,19.83,9.86
101,22.63,10.44
49,23.22,10.44
26,22.91,10.44
0,24.11,10.44
0,27.42,10.39
0,27.3,10.09
0,26.79,9.79
0,26.55,9.57
0,26.59,9.57
0,27.22,9.57
0,21.88,9.03
0,21.66,8.92
440,550.96,228.16
0,21.71,8.84
0,21.8,8.84
0,21.85,8.84
0,21.91,8.84
0,25.82,8.84
0,36.41,12.46
0,40.51,12.85
0,104.95,38.73
16,284.85,107.18
36,305.19,112.58
59,303.65,112.74
52,309.74,112.74
55,274.99,98.8
23,284.46,105.99
23,277.06,105.99
0,273.97,101.49
0,262.28,92.5
0,176.66,63.69
0,111.69,42.1
0,103.8,42.1
0,83.66,34.76
0,77.07,32.06
0,34.33,12.78
0,21.62,8.92
264,3479.99,1294.69
0,21.38,8.84
0,21.49,8.84
0,21.64,8.84
0,21.7,8.84
0,25.73,8.84
0,35.79,12.46
0,39.59,12.85
7,106.5,38.73
26,286.14,107.18
39,304.13,112.58
36,301.52,112.74
65,286.58,112.74
29,255.99,98.8
13,276.8,105.99
10,276.31,105.99
0,272.93,101.49
0,261.14,92.5
0,175.93,63.69
0,111.97,42.1
0,104.24,42.1
0,83.51,34.76
0,77.56,32.06
0,33.92,12.78
0,21.52,8.92
225,3424.04,1294.69
0,21.17,8.84
0,21.26,8.84
0,21.29,8.84
0,21.24,8.84
0,27.32,8.84
0,42.83,12.46
0,45.92,12.85
0,109.63,38.73
7,276.13,107.18
10,286.19,112.58
16,286.54,112.74
16,287.7,112.74
13,255.34,98.8
20,262.48,105.99
16,268.48,105.99
0,264.4,101.49
0,262.91,92.5
0,177.64,63.69
0,112.94,42.1
0,99.13,42.1
0,80.02,34.76
0,75.31,32.06
0,34.62,12.78
0,24.27,8.92
98,3364.76,1294.69
0,28.19,8.87
0,28.83,8.84
0,29.46,8.84
0,30.2,8.84
0,30.92,8.84
0,31.28,8.84
0,31.24,8.92
3,32.59,9.12
7,24.82,9.31
33,19.08,9.31
55,19.67,9.86
124,21.02,9.86
114,25.49,10.44
101,27,10.44
62,25.75,10.44
0,25.85,10.44
0,27.54,10.39
0,27.29,10.09
0,26.79,9.79
0,26.48,9.57
0,26.56,9.57
0,27.05,9.57
0,21.69,9.03
0,21.45,8.92
499,636.23,228.16
0,21.43,8.84
0,21.4,8.84
0,21.45,8.84
0,21.4,8.84
0,24.79,8.84
0,35.52,12.46
0,39.95,12.85
7,105.22,38.73
52,262.92,107.18
94,285,112.58
120,279.81,112.74
117,267.32,112.74
120,241.31,98.8
91,257.36,105.99
55,255.96,105.99
0,261.91,101.49
0,262.66,92.5
0,178.23,63.69
0,112.75,42.1
0,103.91,42.1
0,83.06,34.76
0,77.85,32.06
0,34.5,12.78
0,21.69,8.92
656,3277.4,1294.69
0,21.47,8.87
0,21.34,8.84
0,21.33,8.84
0,21.46,8.84
0,21.37,8.84
0,25.16,8.84
0,35.5,12.52
0,40.82,12.79
13,90.85,32.13
29,95.59,32.75
42,97.37,33.31
52,100.25,33.31
26,67.54,22.51
16,52.8,18.01
62,49.97,18.01
10,52.6,18.01
0,53.57,18.01
0,31.26,10.88
0,27.43,10.28
0,26.69,9.98
0,26.72,9.98
0,26.6,9.68
0,25.36,9.39
0,70.46,8.92
250,1103.51,373.57
0,25.48,8.87
0,25.65,8.84
0,25.66,8.84
0,26.77,8.84
0,27.71,8.84
0,27.95,8.84
0,28.4,8.92
3,29.62,9.12
42,26.17,9.31
98,25.39,9.31
127,25.74,9.86
133,24.62,9.86
133,27.79,10.44
101,29.25,10.44
62,30.44,10.44
13,33.4,10.44
0,33.18,10.39
0,34.75,10.09
0,33.61,9.79
0,34.42,9.57
0,35.15,9.57
0,36.46,9.57
0,33.36,9.03
0,34.94,8.92
712,715.93,228.16
0,34.35,8.84
0,36.08,8.84
0,36.18,8.84
0,37.19,8.84
0,80.12,8.84
0,103.8,12.46
0,109.26,12.85
3,151.99,38.73
20,269.62,107.18
59,274.55,112.58
107,274.26,112.74
117,274.27,112.74
101,247.51,98.8
101,267.47,105.99
29,264.68,105.99
3,256.26,101.49
0,254.34,92.5
0,170.26,63.69
0,106.57,42.1
0,99.74,42.1
0,80.26,34.76
0,75.81,32.06
0,38.7,12.78
0,28.38,8.92
540,3571.65,1294.69
0,29.05,8.84
0,27.26,8.84
